Amount_Requested,Application_Date,Loan_Title,Risk_Score,Debt-To-Income_Ratio,Zip_Code,State,Employment_Length,Policy_Code,RiskScoreMA50
20000.0,2007-12-26,debt_consolidation,772.0,27.68%,418xx,KY,4 years,0.0,602.8571428571429
25000.0,2007-12-26,ljchapel1231,607.0,15.65%,922xx,CA,2 years,0.0,604.8163265306123
1500.0,2007-12-26,JERIMIE,382.0,13.68%,606xx,IL,< 1 year,0.0,600.3061224489796
6000.0,2007-12-26,pdsfoto123,381.0,1.89%,630xx,MO,3 years,0.0,597.0
2000.0,2007-12-26,davidlkatz,734.0,0.24%,115xx,NY,< 1 year,0.0,597.0612244897959
20000.0,2007-12-26,shadowfire223,504.0,1.43%,954xx,CA,< 1 year,0.0,598.2244897959183
1000.0,2007-12-27,texas,543.0,0%,774xx,TX,1 year,0.0,543.0
3000.0,2007-12-27,dah1247,488.0,18.89%,784xx,TX,1 year,0.0,515.5
1000.0,2007-12-27,Pay Off Bank of America & Medical Bills,510.0,10.14%,480xx,MI,6 years,0.0,513.6666666666666
5000.0,2007-12-27,soxfan83,651.0,13.2%,046xx,ME,5 years,0.0,548.0
10000.0,2007-12-27,mylittlebears,472.0,8.54%,027xx,MA,10+ years,0.0,532.8
5000.0,2007-12-27,as400_guru,540.0,5.44%,277xx,NC,2 years,0.0,534.0
3000.0,2007-12-27,Xine,550.0,28.24%,454xx,OH,7 years,0.0,536.2857142857143
2500.0,2007-12-27,bmw1031985,540.0,59.42%,605xx,IL,2 years,0.0,536.75
15000.0,2007-12-27,GRifkin,634.0,31.92%,752xx,TX,9 years,0.0,547.5555555555555
10000.0,2007-12-27,desertcrawler,0.0,0%,280xx,NC,< 1 year,0.0,492.8
20000.0,2007-12-27,debt_consolidation,709.0,25.49%,070xx,NJ,4 years,0.0,512.4545454545455
20000.0,2007-12-27,qwertyu1,654.0,23.59%,481xx,MI,< 1 year,0.0,524.25
10000.0,2007-12-27,bobbie,547.0,31.5%,662xx,KS,4 years,0.0,526.0
1600.0,2007-12-27,dreamer1022do,0.0,0%,190xx,PA,< 1 year,0.0,488.42857142857144
5500.0,2007-12-27,mamajill,560.0,9.3%,435xx,OH,10+ years,0.0,493.2
8230.0,2007-12-27,debt_consolidation,718.0,37.52%,114xx,NY,< 1 year,0.0,507.25
19000.0,2007-12-27,armani975,533.0,5.76%,016xx,MA,1 year,0.0,508.7647058823529
8000.0,2007-12-27,jenny0878,711.0,24.05%,366xx,AL,< 1 year,0.0,520.0
3000.0,2007-12-27,tracilpw,435.0,11.88%,494xx,MI,< 1 year,0.0,515.5263157894736
15000.0,2007-12-27,other,689.0,20.21%,945xx,CA,< 1 year,0.0,524.2
10000.0,2007-12-27,JohnSB,625.0,17.23%,286xx,NC,< 1 year,0.0,529.0
25000.0,2007-12-27,Gruges99,688.0,31.99%,553xx,MN,1 year,0.0,536.2272727272727
8000.0,2007-12-27,Jared Beiswenger,713.0,5.77%,891xx,NV,2 years,0.0,543.9130434782609
4000.0,2007-12-27,KCJIM,415.0,3.34%,641xx,MO,1 year,0.0,538.5416666666666
5000.0,2007-12-27,discourseclothing,509.0,0%,980xx,WA,1 year,0.0,537.36
5000.0,2007-12-27,Patti48,494.0,13.93%,442xx,OH,10+ years,0.0,535.6923076923077
11500.0,2007-12-27,debt_consolidation,734.0,41.52%,488xx,MI,8 years,0.0,543.0370370370371
15000.0,2007-12-27,lisajim1207,649.0,4.43%,010xx,MA,10+ years,0.0,546.8214285714286
2000.0,2007-12-27,brit031,444.0,4.5%,088xx,NJ,3 years,0.0,543.2758620689655
21000.0,2007-12-27,debt_consolidation,691.0,62.03%,270xx,NC,6 years,0.0,548.2
23000.0,2007-12-27,helpme,493.0,21.15%,600xx,IL,2 years,0.0,546.4193548387096
4000.0,2007-12-27,cool_kween,523.0,18.45%,945xx,CA,8 years,0.0,545.6875
7500.0,2007-12-27,stlfilmmaker,0.0,0%,631xx,MO,1 year,0.0,529.1515151515151
11135.0,2007-12-27,other,"",100%,762xx,TX,6 years,0.0,529.1515151515151
25000.0,2007-12-27,smokinjoecee,456.0,0%,974xx,OR,2 years,0.0,527.0
2500.0,2007-12-27,hunting monkey,577.0,14.22%,367xx,AL,< 1 year,0.0,528.4285714285714
25000.0,2007-12-27,Harlow59,675.0,47.74%,130xx,NY,10+ years,0.0,532.5
500.0,2007-12-27,uksf,473.0,0.34%,941xx,CA,1 year,0.0,530.8918918918919
8000.0,2007-12-27,bmccowin,599.0,4.1%,300xx,GA,1 year,0.0,532.6842105263158
23000.0,2007-12-27,logman259,468.0,10.34%,403xx,KY,7 years,0.0,531.025641025641
4000.0,2007-12-27,Kyrie Stephenson,532.0,0%,554xx,MN,< 1 year,0.0,531.05
3500.0,2007-12-27,NIKOJOH,476.0,0%,365xx,AL,2 years,0.0,529.7073170731708
4000.0,2007-12-27,mikeh1,574.0,7.59%,151xx,PA,< 1 year,0.0,530.7619047619048
1500.0,2007-12-27,bakecity,542.0,14.26%,453xx,OH,4 years,0.0,531.0232558139535
5000.0,2007-12-27,Chateau duval,690.0,34.65%,287xx,NC,2 years,0.0,534.6363636363636
10000.0,2007-12-27,guateman9,505.0,0%,331xx,FL,< 1 year,0.0,533.9777777777778
5000.0,2007-12-27,mspotatohead552003,562.0,13.3%,286xx,NC,10+ years,0.0,534.5869565217391
10000.0,2007-12-27,troycraft,537.0,7.07%,551xx,MN,10+ years,0.0,534.6382978723404
15000.0,2007-12-27,gboozer,718.0,12.3%,282xx,NC,2 years,0.0,538.4583333333334
3000.0,2007-12-27,angelablue,395.0,13.84%,956xx,CA,2 years,0.0,535.530612244898
7500.0,2007-12-27,Pay off bills,664.0,14.24%,400xx,KY,6 years,0.0,538.0
1500.0,2007-12-27,allyourtv,375.0,0.77%,550xx,MN,4 years,0.0,535.6938775510204
1000.0,2007-12-27,breezey,606.0,45.21%,367xx,AL,< 1 year,0.0,537.6530612244898
12000.0,2007-12-27,major_purchase,673.0,0%,303xx,GA,10+ years,0.0,538.1020408163265
8489.0,2007-12-27,debt_consolidation,686.0,25.84%,148xx,NY,2 years,0.0,542.469387755102
15000.0,2007-12-27,debt_consolidation,679.0,6.12%,330xx,FL,2 years,0.0,545.3061224489796
20000.0,2007-12-27,Insurance Agency expansion loan,586.0,24.14%,920xx,CA,1 year,0.0,546.0408163265306
10000.0,2007-12-27,major_purchase,0.0,0%,320xx,FL,4 years,0.0,535.0204081632653
16000.0,2007-12-27,debt_consolidation,"",100%,117xx,NY,< 1 year,0.0,532.9583333333334
11000.0,2007-12-27,debt_consolidation,640.0,8.82%,735xx,OK,4 years,0.0,546.2916666666666
1000.0,2007-12-27,john0371,481.0,41.32%,782xx,TX,10+ years,0.0,541.5416666666666
20825.0,2007-12-27,consolidate debt,644.0,8.32%,333xx,FL,9 years,0.0,541.3333333333334
10000.0,2007-12-27,debt_consolidation,702.0,46.68%,432xx,OH,1 year,0.0,544.5625
7500.0,2007-12-27,fitz4micle,560.0,0%,029xx,RI,1 year,0.0,556.2291666666666
9525.0,2007-12-27,MBA01,602.0,45.88%,731xx,OK,< 1 year,0.0,557.1041666666666
15000.0,2007-12-27,alex jimenez,459.0,4.86%,331xx,FL,9 years,0.0,551.7083333333334
10000.0,2007-12-27,Vailiuz,463.0,48%,113xx,NY,< 1 year,0.0,550.25
3500.0,2007-12-27,bug224,538.0,8.45%,945xx,CA,< 1 year,0.0,546.6458333333334
25000.0,2007-12-27,jujubee2,492.0,0%,454xx,OH,6 years,0.0,547.8333333333334
20000.0,2007-12-27,debt_consolidation,713.0,33.99%,073xx,NJ,2 years,0.0,548.3333333333334
16000.0,2007-12-27,desimv1,661.0,16.56%,606xx,IL,< 1 year,0.0,549.0833333333334
2500.0,2007-12-27,bluejakt,569.0,2.57%,545xx,WI,1 year,0.0,546.6041666666666
3000.0,2007-12-27,AngelBlueEyes,466.0,30.6%,923xx,CA,< 1 year,0.0,541.4583333333334
5000.0,2007-12-27,other,0.0,0%,940xx,CA,< 1 year,0.0,532.8125
20000.0,2007-12-27,debt_consolidation,690.0,38.24%,685xx,NE,1 year,0.0,536.5833333333334
1000.0,2007-12-27,rahulsachdeva,509.0,2.47%,920xx,CA,2 years,0.0,536.8958333333334
25000.0,2007-12-27,MMOsmart,577.0,3.02%,951xx,CA,10+ years,0.0,533.625
20000.0,2007-12-27,debt_consolidation,744.0,17.83%,802xx,CO,< 1 year,0.0,535.6041666666666
13000.0,2007-12-27,major_purchase,658.0,20.28%,549xx,WI,< 1 year,0.0,540.0625
15000.0,2007-12-27,debt_consolidation,693.0,22.95%,080xx,NJ,6 years,0.0,540.1041666666666
20000.0,2007-12-27,debt_consolidation,729.0,19.59%,290xx,SC,10+ years,0.0,545.0208333333334
9000.0,2007-12-27,Carl527,608.0,13.76%,351xx,AL,9 years,0.0,546.7916666666666
6000.0,2007-12-27,debt_consolidation,635.0,21.3%,600xx,IL,6 years,0.0,560.0208333333334
20000.0,2007-12-27,other,547.0,6.7%,206xx,MD,4 years,0.0,559.7551020408164
6000.0,2007-12-27,techguySF,575.0,0.46%,943xx,CA,2 years,0.0,562.1836734693877
5000.0,2007-12-27,Boomer,561.0,15.86%,467xx,IN,4 years,0.0,561.8571428571429
1900.0,2007-12-27,admrpeter,501.0,0.5%,925xx,CA,4 years,0.0,558.3061224489796
22000.0,2007-12-27,hrbnsah,460.0,18.97%,535xx,WI,1 year,0.0,558.0408163265306
11000.0,2007-12-27,Joseph.d.jackson,0.0,0%,984xx,WA,3 years,0.0,545.8163265306123
1000.0,2007-12-27,natazha,576.0,11.28%,282xx,NC,< 1 year,0.0,548.0204081632653
10000.0,2007-12-27,prairielady318,523.0,31.41%,577xx,SD,1 year,0.0,547.8367346938776
22500.0,2007-12-27,major_purchase,717.0,51.5%,920xx,CA,4 years,0.0,552.7551020408164
16700.0,2007-12-27,debt_consolidation,747.0,21.65%,551xx,MN,10+ years,0.0,556.2857142857143
1000.0,2007-12-27,Jeauseph,603.0,14.69%,787xx,TX,< 1 year,0.0,557.530612244898
8000.0,2007-12-28,mikalgabriel,548.0,22.62%,496xx,MI,3 years,0.0,548.0
1500.0,2007-12-28,other,648.0,32.4%,704xx,LA,10+ years,0.0,598.0
20000.0,2007-12-28,debt_consolidation,"",100%,326xx,FL,4 years,0.0,598.0
18000.0,2007-12-28,wrivera349,420.0,7.55%,064xx,CT,10+ years,0.0,538.6666666666666
2000.0,2007-12-28,pintsize1979,449.0,12.66%,547xx,WI,< 1 year,0.0,516.25
17000.0,2007-12-28,debt_consolidation,671.0,20.31%,436xx,OH,4 years,0.0,547.2
19084.0,2007-12-28,debt_consolidation,765.0,77.25%,706xx,LA,2 years,0.0,583.5
10000.0,2007-12-28,superace,565.0,14.83%,330xx,FL,1 year,0.0,580.8571428571429
800.0,2007-12-28,Dreamer,531.0,19.43%,641xx,MO,< 1 year,0.0,574.625
6000.0,2007-12-28,italiano3,0.0,0%,871xx,NM,< 1 year,0.0,510.77777777777777
2500.0,2007-12-28,Need the extra money right now to help pay for my wedding to my dream guy,519.0,12.07%,443xx,OH,2 years,0.0,511.6
20000.0,2007-12-28,kordawg14,609.0,18.81%,140xx,NY,< 1 year,0.0,520.4545454545455
1500.0,2007-12-28,sweetheart,539.0,0%,945xx,CA,10+ years,0.0,522.0
4500.0,2007-12-28,Pia,622.0,27.84%,330xx,FL,< 1 year,0.0,529.6923076923077
15000.0,2007-12-28,debt_consolidation,652.0,37.51%,853xx,AZ,< 1 year,0.0,538.4285714285714
15000.0,2007-12-28,maludestinc,499.0,4.24%,100xx,NY,10+ years,0.0,535.8
15000.0,2007-12-28,Teacher101,524.0,17.6%,100xx,NY,1 year,0.0,535.0625
15000.0,2007-12-28,afmcgraw,723.0,1.61%,913xx,CA,< 1 year,0.0,546.1176470588235
17250.0,2007-12-28,Soon2bMom,640.0,23.7%,902xx,CA,2 years,0.0,551.3333333333334
24000.0,2007-12-28,Better Rate,677.0,25.21%,550xx,MN,5 years,0.0,557.9473684210526
10000.0,2007-12-28,us331674,641.0,14.77%,088xx,NJ,10+ years,0.0,562.1
4000.0,2007-12-28,stesta97,641.0,5.86%,194xx,PA,5 years,0.0,565.8571428571429
3000.0,2007-12-28,ehall,409.0,18.04%,853xx,AZ,< 1 year,0.0,558.7272727272727
2500.0,2007-12-28,home,501.0,18.93%,782xx,TX,2 years,0.0,556.2173913043479
8000.0,2007-12-28,stegon78,675.0,46.44%,088xx,NJ,10+ years,0.0,561.1666666666666
3000.0,2007-12-28,Ford Explore,645.0,9.33%,604xx,IL,4 years,0.0,564.52
5000.0,2007-12-28,dfriday,561.0,15.48%,852xx,AZ,4 years,0.0,564.3846153846154
20000.0,2007-12-28,debt_consolidation,703.0,28.94%,126xx,NY,4 years,0.0,569.5185185185185
2500.0,2007-12-28,aaronramos,425.0,22.64%,926xx,CA,4 years,0.0,564.3571428571429
10000.0,2007-12-28,acrobbins,609.0,32.62%,325xx,FL,10+ years,0.0,565.8965517241379
5000.0,2007-12-28,Manual Consolidation,687.0,6.13%,806xx,CO,10+ years,0.0,569.9333333333333
10000.0,2007-12-28,squirr7,427.0,2.21%,342xx,FL,< 1 year,0.0,565.3225806451613
15000.0,2007-12-28,debt_consolidation,715.0,84.65%,926xx,CA,10+ years,0.0,570.0
15000.0,2007-12-28,Kenjrt,575.0,11.08%,337xx,FL,7 years,0.0,570.1515151515151
20000.0,2007-12-28,debt_consolidation,787.0,18.22%,833xx,ID,8 years,0.0,576.5294117647059
1500.0,2007-12-28,MCOAKLEY,669.0,29.09%,233xx,VA,2 years,0.0,579.1714285714286
15000.0,2007-12-28,major_purchase,749.0,1.05%,275xx,NC,10+ years,0.0,583.8888888888889
3000.0,2007-12-28,tom24,446.0,21.47%,626xx,IL,9 years,0.0,580.1621621621622
25000.0,2007-12-28,Electric Car Maker,636.0,19.99%,891xx,NV,3 years,0.0,581.6315789473684
4000.0,2007-12-28,gifritz51,611.0,26.1%,016xx,MA,2 years,0.0,582.3846153846154
5000.0,2007-12-28,4strandi,593.0,16.92%,967xx,HI,< 1 year,0.0,582.65
15000.0,2007-12-28,Freddy29,593.0,23.9%,782xx,TX,2 years,0.0,582.9024390243902
6000.0,2007-12-28,irishmkl,571.0,24.03%,292xx,SC,10+ years,0.0,582.6190476190476
25000.0,2007-12-28,MadisonRiver,699.0,8.15%,841xx,UT,2 years,0.0,585.3255813953489
7600.0,2007-12-28,AceHole1,530.0,0%,891xx,NV,1 year,0.0,584.0681818181819
2000.0,2007-12-28,dreamweaver1,549.0,9.63%,359xx,AL,3 years,0.0,583.2888888888889
1300.0,2007-12-28,tjsuko,0.0,0%,080xx,NJ,4 years,0.0,570.6086956521739
15000.0,2007-12-28,debt_consolidation,727.0,22.25%,758xx,TX,10+ years,0.0,573.936170212766
7500.0,2007-12-28,rightchoice,563.0,101.24%,152xx,PA,1 year,0.0,573.7083333333334
1500.0,2007-12-28,prin,432.0,14.48%,392xx,MS,< 1 year,0.0,570.8163265306123
1500.0,2007-12-28,rm5000,561.0,1.99%,392xx,MS,< 1 year,0.0,571.0816326530612
10000.0,2007-12-28,debt_consolidation,685.0,36.91%,893xx,NV,10+ years,0.0,571.8367346938776
5500.0,2007-12-28,viii3,520.0,9.36%,891xx,NV,1 year,0.0,570.8
1500.0,2007-12-28,Raymundo704,0.0,0%,285xx,NC,3 years,0.0,562.4
1000.0,2007-12-28,dickyboy,480.0,23.65%,285xx,NC,2 years,0.0,563.02
13000.0,2007-12-28,julius,756.0,21.47%,300xx,GA,2 years,0.0,564.72
15000.0,2007-12-28,other,"",100%,984xx,WA,< 1 year,0.0,560.6326530612245
15000.0,2007-12-28,debt_consolidation,642.0,18.7%,140xx,NY,8 years,0.0,562.204081632653
20000.0,2007-12-28,"$20,000 Loan Request",716.0,14.31%,328xx,FL,4 years,0.0,565.9795918367347
10000.0,2007-12-28,debt_consolidation,"",100%,361xx,AL,4 years,0.0,577.7708333333334
10000.0,2007-12-28,TSmith43,493.0,0.48%,640xx,MO,4 years,0.0,577.2291666666666
20000.0,2007-12-28,debt_consolidation,735.0,37.59%,554xx,MN,6 years,0.0,579.8541666666666
16000.0,2007-12-28,BLACKHOVA772,410.0,8.01%,193xx,PA,10+ years,0.0,577.1666666666666
25000.0,2007-12-28,yessur,439.0,0%,891xx,NV,1 year,0.0,573.3541666666666
25000.0,2007-12-28,yessurclothing,439.0,0%,891xx,NV,1 year,0.0,568.9166666666666
24750.0,2007-12-28,Need loan to expand my constructbusiness,699.0,14.31%,113xx,NY,3 years,0.0,573.0833333333334
3000.0,2007-12-29,Mkaczorsr,506.0,78.48%,292xx,SC,< 1 year,0.0,506.0
25000.0,2007-12-29,KS2AZMARINE1995,596.0,7.53%,852xx,AZ,10+ years,0.0,551.0
5000.0,2007-12-29,UGAGRAD_05,651.0,43.88%,300xx,GA,2 years,0.0,584.3333333333334
5000.0,2007-12-29,bluestorm07,447.0,11.17%,206xx,MD,2 years,0.0,550.0
6000.0,2007-12-29,ecruzer,625.0,25.65%,786xx,TX,9 years,0.0,565.0
10000.0,2007-12-29,debt_consolidation,682.0,29.24%,480xx,MI,10+ years,0.0,584.5
1000.0,2007-12-29,unclenate,442.0,0%,208xx,MD,1 year,0.0,564.1428571428571
2000.0,2007-12-29,Hello everyone.  I would lke to pay off my credit cards because the intrest rates are so high. Most of my cards are at a 19% + rate.,571.0,28.25%,532xx,WI,< 1 year,0.0,565.0
25000.0,2007-12-29,Angel Day,513.0,25.5%,300xx,GA,< 1 year,0.0,559.2222222222222
14000.0,2007-12-29,major_purchase,709.0,13.07%,338xx,FL,8 years,0.0,574.2
8000.0,2007-12-29,james508,493.0,3.47%,276xx,NC,10+ years,0.0,566.8181818181819
14000.0,2007-12-29,decker,625.0,7.99%,310xx,GA,10+ years,0.0,571.6666666666666
15000.0,2007-12-29,debt_consolidation,"",100%,302xx,GA,1 year,0.0,571.6666666666666
12000.0,2007-12-29,Home Mortgage and Taxes,656.0,8.8%,945xx,CA,10+ years,0.0,578.1538461538462
2500.0,2007-12-29,dsavy46,581.0,1.33%,705xx,LA,< 1 year,0.0,578.3571428571429
5000.0,2007-12-29,other,649.0,1.27%,237xx,VA,10+ years,0.0,583.0666666666667
20000.0,2007-12-29,other,663.0,59.28%,300xx,GA,10+ years,0.0,588.0625
5000.0,2007-12-29,Closing all credit accounts.,564.0,18.12%,761xx,TX,4 years,0.0,586.6470588235294
20000.0,2007-12-29,ghjagman,697.0,37.86%,539xx,WI,3 years,0.0,592.7777777777778
10000.0,2007-12-29,debt_consolidation,697.0,43.13%,809xx,CO,4 years,0.0,598.2631578947369
8000.0,2007-12-29,home_improvement,"",100%,906xx,CA,10+ years,0.0,598.2631578947369
3000.0,2007-12-29,PITS1972,630.0,8.06%,983xx,WA,6 years,0.0,599.85
20000.0,2007-12-29,debt_consolidation,686.0,21.69%,972xx,OR,< 1 year,0.0,603.952380952381
10000.0,2007-12-29,other,"",100%,333xx,FL,8 years,0.0,603.952380952381
2500.0,2007-12-29,Rapidresponder,651.0,6.39%,850xx,AZ,10+ years,0.0,606.0909090909091
3000.0,2007-12-29,navyvet,533.0,8.51%,871xx,NM,4 years,0.0,602.9130434782609
15000.0,2007-12-29,debt_consolidation,676.0,26.93%,112xx,NY,10+ years,0.0,605.9583333333334
17000.0,2007-12-29,hmd2007,542.0,23.88%,047xx,ME,2 years,0.0,603.4
10000.0,2007-12-29,"I have several credit cards that I have been paying off and am no longer using, and would like to consolidate them in one payment with a lower overall APR.",640.0,28.16%,554xx,MN,3 years,0.0,604.8076923076923
500.0,2007-12-29,bslayter,679.0,63.31%,448xx,OH,10+ years,0.0,607.5555555555555
4000.0,2007-12-29,changing cars,700.0,3.21%,028xx,RI,1 year,0.0,610.8571428571429
11000.0,2007-12-29,debt_consolidation,734.0,31.08%,329xx,FL,5 years,0.0,615.1034482758621
7000.0,2007-12-29,other,"",100%,076xx,NJ,< 1 year,0.0,615.1034482758621
20000.0,2007-12-29,other,635.0,51.58%,453xx,OH,10+ years,0.0,615.7666666666667
21000.0,2007-12-29,Consolidation Loan,701.0,5.58%,852xx,AZ,7 years,0.0,618.516129032258
500.0,2007-12-29,joet,683.0,2.73%,761xx,TX,10+ years,0.0,620.53125
16000.0,2007-12-29,debt_consolidation,726.0,38.4%,530xx,WI,1 year,0.0,623.7272727272727
5000.0,2007-12-29,TheAvid1,435.0,18.51%,787xx,TX,< 1 year,0.0,618.1764705882352
8000.0,2007-12-29,major_purchase,635.0,0%,980xx,WA,1 year,0.0,618.6571428571428
1000.0,2007-12-29,kfowl79,495.0,28.04%,301xx,GA,1 year,0.0,615.2222222222222
20000.0,2007-12-29,debt_consolidation,652.0,21.16%,265xx,WV,1 year,0.0,616.2162162162163
10800.0,2007-12-29,Finally pay off ankle surgery expenses,665.0,3.6%,112xx,NY,10+ years,0.0,617.5
8000.0,2007-12-29,Chino,571.0,2.31%,210xx,MD,3 years,0.0,616.3076923076923
2000.0,2007-12-29,markthink,526.0,4.87%,015xx,MA,2 years,0.0,614.05
19500.0,2007-12-29,debt_consolidation,672.0,27.04%,908xx,CA,8 years,0.0,615.4634146341464
12000.0,2007-12-29,debt_consolidation,686.0,45.42%,129xx,NY,1 year,0.0,617.1428571428571
8975.0,2007-12-29,glebxx,705.0,14.83%,112xx,NY,< 1 year,0.0,619.1860465116279
6000.0,2007-12-29,jcctech,641.0,0%,535xx,WI,6 years,0.0,619.6818181818181
15000.0,2007-12-29,take my interest money,621.0,10.96%,606xx,IL,2 years,0.0,619.7111111111111
6000.0,2007-12-29,other,"",100%,612xx,IL,6 years,0.0,619.7111111111111
5000.0,2007-12-29,kiery171,562.0,12.5%,490xx,MI,1 year,0.0,620.9555555555555
1500.0,2007-12-29,debt_consolidation,616.0,11.2%,631xx,MO,< 1 year,0.0,621.4
14000.0,2007-12-29,debt_consolidation,744.0,13.75%,750xx,TX,2 years,0.0,623.4666666666667
500.0,2007-12-29,tmille01,640.0,0.59%,277xx,NC,5 years,0.0,627.7555555555556
15000.0,2007-12-30,JLG,675.0,4.18%,067xx,CT,< 1 year,0.0,675.0
20000.0,2007-12-30,debt_consolidation,"",100%,221xx,VA,2 years,0.0,675.0
15000.0,2007-12-30,GForce,571.0,14.34%,337xx,FL,6 years,0.0,623.0
20000.0,2007-12-30,debt_consolidation,702.0,42.87%,334xx,FL,1 year,0.0,649.3333333333334
2000.0,2007-12-30,skow1948,527.0,23.05%,604xx,IL,10+ years,0.0,618.75
8000.0,2007-12-30,Mommy1,530.0,22.27%,334xx,FL,3 years,0.0,601.0
5000.0,2007-12-30,kingofpain,685.0,28.53%,652xx,MO,10+ years,0.0,615.0
1900.0,2007-12-30,jnorris,602.0,31.69%,271xx,NC,3 years,0.0,613.1428571428571
3500.0,2007-12-30,bryannike,536.0,6.58%,337xx,FL,4 years,0.0,603.5
3000.0,2007-12-30,debt_consolidation,663.0,22.15%,021xx,MA,10+ years,0.0,610.1111111111111
20050.0,2007-12-30,First Time Airplane Purchase,704.0,20.69%,996xx,AK,1 year,0.0,619.5
12000.0,2007-12-30,debt_consolidation,773.0,40.45%,430xx,OH,10+ years,0.0,633.4545454545455
2500.0,2007-12-30,kblass,655.0,18.43%,346xx,FL,10+ years,0.0,635.25
3500.0,2007-12-30,other,607.0,4%,281xx,NC,< 1 year,0.0,633.0769230769231
25000.0,2007-12-30,LRelia,599.0,26.23%,900xx,CA,10+ years,0.0,630.6428571428571
17000.0,2007-12-30,debt_consolidation,623.0,20.02%,945xx,CA,3 years,0.0,630.1333333333333
8000.0,2007-12-30,up keeps,663.0,13.43%,392xx,MS,6 years,0.0,632.1875
3000.0,2007-12-30,other,"",100%,770xx,TX,1 year,0.0,632.1875
10000.0,2007-12-30,ironmannyc,622.0,0.84%,079xx,NJ,5 years,0.0,631.5882352941177
25000.0,2007-12-30,mariagrig,639.0,0.15%,109xx,NY,< 1 year,0.0,632.0
25000.0,2007-12-30,ethelgrig,521.0,6.82%,109xx,NY,< 1 year,0.0,626.1578947368421
4000.0,2007-12-30,bocephus10,638.0,18.5%,115xx,NY,6 years,0.0,626.75
15000.0,2007-12-30,debt_consolidation,587.0,45.07%,546xx,WI,10+ years,0.0,624.8571428571429
5000.0,2007-12-30,hopeinzion,536.0,31.64%,190xx,PA,< 1 year,0.0,620.8181818181819
2000.0,2007-12-30,luvlyluv,531.0,45.7%,945xx,CA,< 1 year,0.0,616.9130434782609
5000.0,2007-12-30,malibuboy,582.0,9.47%,191xx,PA,1 year,0.0,615.4583333333334
3500.0,2007-12-30,essenceofaloha1,600.0,14.93%,211xx,MD,3 years,0.0,614.84
20000.0,2007-12-30,Need to Consolidate 2 Card Cards,731.0,7.87%,212xx,MD,10+ years,0.0,619.3076923076923
15000.0,2007-12-30,debt_consolidation,729.0,37.57%,282xx,NC,< 1 year,0.0,623.3703703703703
4000.0,2007-12-30,newbiz,656.0,1.09%,377xx,TN,2 years,0.0,624.5357142857143
6000.0,2007-12-30,CRISTINA,534.0,19.59%,775xx,TX,4 years,0.0,621.4137931034483
3000.0,2007-12-30,debt_consolidation,646.0,11.31%,405xx,KY,6 years,0.0,622.2333333333333
2450.0,2007-12-30,college money,661.0,13.6%,612xx,IL,3 years,0.0,623.483870967742
1500.0,2007-12-30,other,744.0,27.4%,765xx,TX,10+ years,0.0,627.25
6000.0,2007-12-30,home_improvement,695.0,24.3%,236xx,VA,10+ years,0.0,629.3030303030303
1500.0,2007-12-30,jamigirl,468.0,5%,972xx,OR,< 1 year,0.0,624.5588235294117
25000.0,2007-12-30,lender1stclass,665.0,29.38%,070xx,NJ,7 years,0.0,625.7142857142857
3000.0,2007-12-30,Shestheone0423,600.0,6.74%,103xx,NY,1 year,0.0,625.0
16900.0,2007-12-30,debt_consolidation,741.0,20.5%,330xx,FL,8 years,0.0,628.1351351351351
8000.0,2007-12-30,pro3228t,539.0,11.37%,852xx,AZ,< 1 year,0.0,625.7894736842105
7000.0,2007-12-30,msry,510.0,12.89%,211xx,MD,5 years,0.0,622.8205128205128
3000.0,2007-12-30,debt_consolidation,693.0,25.68%,054xx,VT,10+ years,0.0,624.575
25000.0,2007-12-30,brian07,630.0,22.23%,630xx,MO,6 years,0.0,624.7073170731708
3000.0,2007-12-30,Going on to Grad School,582.0,20.9%,618xx,IL,1 year,0.0,623.6904761904761
5000.0,2007-12-30,hayleyane,631.0,37.76%,972xx,OR,< 1 year,0.0,623.8604651162791
5000.0,2007-12-30,ProfessionalWoman,529.0,19.25%,352xx,AL,< 1 year,0.0,621.7045454545455
15000.0,2007-12-30,other,698.0,9.17%,927xx,CA,10+ years,0.0,623.4
7000.0,2007-12-31,dstarman,487.0,1.52%,480xx,MI,10+ years,0.0,487.0
5000.0,2007-12-31,debt_consolidation,664.0,12.43%,280xx,NC,10+ years,0.0,575.5
25000.0,2007-12-31,trikebuilder,488.0,8.29%,337xx,FL,6 years,0.0,546.3333333333334
15000.0,2007-12-31,other,802.0,6.55%,275xx,NC,1 year,0.0,610.25
15000.0,2007-12-31,major_purchase,685.0,10.39%,216xx,MD,10+ years,0.0,625.2
25000.0,2007-12-31,butterfly69,482.0,47.53%,740xx,OK,2 years,0.0,601.3333333333334
14300.0,2007-12-31,Clearing the table,668.0,29.05%,029xx,RI,10+ years,0.0,610.8571428571429
15000.0,2007-12-31,debt_consolidation,756.0,31.98%,672xx,KS,10+ years,0.0,629.0
2000.0,2007-12-31,harryharley,583.0,16.56%,451xx,OH,10+ years,0.0,623.8888888888889
15000.0,2007-12-31,Krazyasg2008,594.0,105.6%,077xx,NJ,< 1 year,0.0,620.9
